id,keywords,pub_date,web_url,document_type,news_desk,section_name,subsection_name,type_of_material
nyt://article/8ea50fab-b00a-514e-81cd-032549407288,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Country Music'), ('subject', 'Television'), ('persons', 'Maphis, Rose Lee (1922-2021)'), ('persons', 'Maphis, Joe (1921-86)'), ('creative_works', 'Town Hall Party (TV Program)'), ('glocations', 'California')]",2021-10-29T19:10:09+0000,https://www.nytimes.com/2021/10/29/arts/music/rose-lee-maphis-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/2372ef5f-de75-526a-a74e-c2d5b8d5fc71,"[('persons', 'Lieber, Mimi Levin (1928-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Advertising and Marketing'), ('subject', 'Reading and Writing Skills (Education)'), ('organizations', 'Hanesbrands Inc'), ('organizations', 'Literacy Inc (LINC) (Nonprofit)'), ('glocations', 'New York City')]",2021-10-29T16:23:28+0000,https://www.nytimes.com/2021/10/29/business/mimi-levin-lieber-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/9bcf5829-e596-5ca6-b50b-857e1a0c7d79,"[('persons', 'Bisoglio, Val (1926-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Actors and Actresses'), ('subject', 'Theater'), ('subject', 'Television'), ('subject', 'Movies'), ('creative_works', 'Saturday Night Fever (Movie)'), ('creative_works', 'Quincy, ME (TV Program)')]",2021-10-28T17:01:10+0000,https://www.nytimes.com/2021/10/28/arts/television/val-bisoglio-dead.html,article,Obits,Arts,Television,Obituary (Obit)
nyt://article/e02a804d-ece2-56f8-9598-ba003e9995f1,"[('subject', 'Deaths (Obituaries)'), ('creative_works', 'Pumping Iron (Movie)'), ('subject', 'Documentary Films and Programs'), ('subject', 'Body Building'), ('persons', 'Schwarzenegger, Arnold'), ('persons', 'Butler, George (1943-2021)')]",2021-10-28T13:55:45+0000,https://www.nytimes.com/2021/10/28/movies/george-butler-dead.html,article,Obits,Movies,,Obituary (Obit)
nyt://article/88e87cab-3bf1-5739-9057-58f44cb9caa2,"[('persons', 'Csikszentmihalyi, Mihaly'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Psychology and Psychologists'), ('subject', 'Happiness'), ('subject', 'Creativity'), ('creative_works', 'Flow: The Psychology of Optimal Experience (Book)')]",2021-10-27T19:59:54+0000,https://www.nytimes.com/2021/10/27/science/mihaly-csikszentmihalyi-dead.html,article,Obits,Science,,Obituary (Obit)
nyt://article/ea339259-2e37-5e0e-a23f-30696cb6cc32,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Nuclear Energy'), ('subject', 'Explosions (Accidental)'), ('subject', 'Radiation'), ('persons', 'Bryukhanov, Viktor P'), ('glocations', 'Chernobyl (Ukraine)'), ('glocations', 'USSR (Former Soviet Union)')]",2021-10-27T17:54:12+0000,https://www.nytimes.com/2021/10/27/world/europe/viktor-bryukhanov-dead.html,article,Obits,World,Europe,Obituary (Obit)
nyt://article/dc534db9-0a53-5dca-a15b-b97fd43f56e9,"[('persons', 'DePatie, David (1929-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Animated Films'), ('subject', 'Movies'), ('subject', 'Television'), ('subject', 'Cartoons and Cartoonists'), ('creative_works', 'The Pink Panther (Movie)'), ('organizations', 'DePatie-Freleng Enterprises'), ('persons', 'Freleng, Isadore')]",2021-10-27T16:09:01+0000,https://www.nytimes.com/2021/10/27/movies/david-depatie-dead.html,article,Obits,Movies,,News
nyt://article/069e4b85-8741-5422-9338-02d8a0b560dc,"[('persons', 'Hano, Arnold'), ('subject', 'Baseball'), ('subject', 'Writing and Writers'), ('subject', 'Books and Literature'), ('subject', 'World Series'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Mays, Willie'), ('organizations', 'New York Giants (Baseball)'), ('creative_works', 'A Day in the Bleachers (Book)')]",2021-10-26T16:57:28+0000,https://www.nytimes.com/2021/10/26/sports/baseball/arnold-hano-dead.html,article,Obits,Sports,Baseball,Obituary (Obit)
nyt://article/9be70eab-1be3-5fda-9a0c-2ee81b48bc17,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Comedy and Humor'), ('subject', 'Nineteen Hundred Sixties'), ('persons', 'Sahl, Mort')]",2021-10-26T20:54:57+0000,https://www.nytimes.com/2021/10/26/arts/television/mort-sahl-dead.html,article,Obits,Arts,Television,Obituary (Obit)
nyt://article/15f404c3-b6e6-5dd4-b329-95d082018fcf,"[('subject', 'Theater'), ('subject', 'Actors and Actresses'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'Canada'), ('subject', 'Stratford Shakespeare Festival'), ('persons', 'Henry, Martha (1938-2021)')]",2021-10-26T21:16:45+0000,https://www.nytimes.com/2021/10/26/theater/martha-henry-dead.html,article,Obits,Theater,,Obituary (Obit)
nyt://article/b5d2b319-7f39-5c1f-9e18-7c1f82bf3fa3,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Folk Music'), ('subject', 'Country Music'), ('subject', 'Banjos'), ('persons', 'Osborne, Bobby (1931- )'), ('persons', 'Osborne, Sonny (1937-2021)'), ('organizations', 'Osborne Brothers (Music Group)'), ('creative_works', 'Rocky Top (Song)')]",2021-10-26T19:50:53+0000,https://www.nytimes.com/2021/10/26/arts/music/sonny-osborne-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/38b2bee0-f354-5dbe-a20a-b6031ae8b2bd,"[('persons', 'Roh Tae-woo (1932-2021)'), ('subject', 'Deaths (Obituaries)'), ('glocations', 'South Korea'), ('subject', 'Olympic Games (1988)'), ('subject', 'Human Rights and Human Rights Violations'), ('subject', 'Corruption (Institutional)'), ('subject', 'Police Brutality, Misconduct and Shootings'), ('subject', 'Cold War Era')]",2021-10-26T06:16:33+0000,https://www.nytimes.com/2021/10/26/world/asia/roh-tae-woo-dies.html,article,Obits,World,Asia Pacific,Obituary (Obit)
nyt://article/f96e234c-b432-5ce0-840e-63f08ccd2de0,"[('persons', 'Freidman, Evgeny A'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Taxicabs and Taxicab Drivers'), ('organizations', 'Taxi and Limousine Commission'), ('subject', 'Frauds and Swindling'), ('subject', 'Tax Evasion'), ('glocations', 'New York City')]",2021-10-25T19:07:51+0000,https://www.nytimes.com/2021/10/25/nyregion/gene-freidman-dead.html,article,Obits,New York,,Obituary (Obit)
nyt://article/78f05d19-f64a-535f-af2c-a8994304f316,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Pop and Rock Music'), ('organizations', 'Jay and the Americans (Music Group)'), ('persons', 'Black, Jay'), ('creative_works', 'Cara, Mia (Song)'), ('creative_works', 'Only in America (Song)')]",2021-10-24T16:28:04+0000,https://www.nytimes.com/2021/10/24/arts/music/jay-black-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/6d454eca-41dd-5720-8e36-c3594ae9a314,"[('persons', 'Pop, Dee (1956-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Pop and Rock Music'), ('organizations', 'Bush Tetras (Music Group)'), ('subject', 'Bars and Nightclubs')]",2021-10-24T20:10:00+0000,https://www.nytimes.com/2021/10/24/arts/music/dee-pop-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/74bded46-826a-5d8a-ae20-4ffe99465e44,"[('persons', 'Salata, Paul (1926- )'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Football'), ('subject', 'Draft and Recruitment (Sports)'), ('organizations', 'National Football League'), ('organizations', 'ESPN')]",2021-10-24T17:38:55+0000,https://www.nytimes.com/2021/10/24/sports/football/paul-salata-dead.html,article,Obits,Sports,Pro Football,Obituary (Obit)
nyt://article/4aff0d95-03a5-5681-9418-2b7e57ed6e72,"[('persons', 'Bundrant, Chuck (1942-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Fishing, Commercial'), ('subject', 'Seafood'), ('subject', 'Pollock (Fish)'), ('subject', 'Fast Food Industry'), ('glocations', 'ALASKA'), ('organizations', 'Trident Seafoods Corp')]",2021-10-23T18:27:54+0000,https://www.nytimes.com/2021/10/23/business/chuck-bundrant-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/cce8a52d-53c5-5100-8df9-7c414ee7293c,"[('subject', 'Theater'), ('subject', 'Television'), ('subject', 'Actors and Actresses'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Scolari, Peter'), ('creative_works', 'Newhart (TV Program)'), ('creative_works', 'Bosom Buddies (TV Program)'), ('persons', 'Newhart, Bob'), ('persons', 'Hanks, Tom'), ('creative_works', 'Girls (TV Program)')]",2021-10-22T22:19:34+0000,https://www.nytimes.com/2021/10/22/arts/peter-scolari-dead.html,article,Obits,Arts,,Obituary (Obit)
nyt://article/d99ffd31-4350-5769-89ad-26cc98eed928,"[('subject', 'Opera'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Gruberova, Edita'), ('organizations', 'Vienna State Opera')]",2021-10-22T20:24:58+0000,https://www.nytimes.com/2021/10/22/arts/music/edita-gruberova-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/1c97b520-b0b0-5815-88f6-cf6c8442bf3f,"[('subject', 'Surfing'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Inventions and Patents'), ('persons', 'Morey, Tom (1935-2021)')]",2021-10-22T18:57:54+0000,https://www.nytimes.com/2021/10/22/business/tom-morey-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/8c6b48fa-b700-56e0-897a-84253a7bca22,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Actors and Actresses'), ('subject', 'Movies'), ('subject', 'Television'), ('subject', 'Age, Chronological'), ('persons', 'Steel, Dorothy (1926-2021)'), ('creative_works', 'Black Panther (Movie)')]",2021-10-22T19:29:42+0000,https://www.nytimes.com/2021/10/22/movies/dorothy-steel-dead.html,article,Obits,Movies,,Obituary (Obit)
nyt://article/e1b378ee-6d27-5afa-9be0-1bdaf1f3c9da,"[('persons', 'van Oldenborgh, Geert Jan (1961-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Global Warming'), ('subject', 'Weather'), ('subject', 'Research'), ('subject', 'Heat and Heat Waves'), ('organizations', 'World Weather Attribution')]",2021-10-22T18:25:03+0000,https://www.nytimes.com/2021/10/22/climate/geert-jan-van-oldenborgh-dead.html,article,Obits,Climate,,Obituary (Obit)
nyt://article/078097e6-7069-5e7b-a690-36cdc5568331,"[('persons', 'Pinkney, Jerry'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Books and Literature'), ('subject', 'Children and Childhood'), ('subject', 'Black People'), ('subject', 'Blacks'), ('subject', 'Race and Ethnicity'), ('creative_works', 'The Little Mermaid (Book)'), ('subject', 'Caldecott Medal'), ('creative_works', 'The Lion & the Mouse (Book)')]",2021-10-21T22:46:10+0000,https://www.nytimes.com/2021/10/21/books/jerry-pinkney-dead.html,article,Obits,Books,,Obituary (Obit)
nyt://article/0fc3d63b-5f2e-5ee1-9843-7f7f9bd07012,"[('subject', 'Classical Music'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Haitink, Bernard'), ('organizations', 'Royal Concertgebouw Orchestra'), ('glocations', 'AMSTERDAM (NETHERLANDS)')]",2021-10-21T23:37:04+0000,https://www.nytimes.com/2021/10/21/arts/music/bernard-haitink-dead.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/c6d0711a-b350-589e-b2f7-931345d452ec,"[('subject', 'ARCHITECTURE'), ('subject', 'Casinos'), ('subject', 'Hotels and Travel Lodgings'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Lapidus, Alan'), ('persons', 'Lapidus, Morris'), ('glocations', 'New York City'), ('glocations', 'Atlantic City (NJ)'), ('glocations', 'Las Vegas (Nev)')]",2021-10-21T17:40:56+0000,https://www.nytimes.com/2021/10/21/arts/design/alan-lapidus-dead.html,article,Obits,Arts,Art & Design,Obituary (Obit)
nyt://article/3f45ff9a-66d1-57ce-bddc-bf60d115e5b3,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Documentary Films and Programs'), ('subject', 'Global Warming'), ('creative_works', 'An Inconvenient Truth (Movie)'), ('organizations', 'Open Society Foundations'), ('persons', 'Gore, Al'), ('persons', 'Weyermann, Diane (1955-2021)'), ('organizations', 'Participant Media LLC')]",2021-10-21T21:19:28+0000,https://www.nytimes.com/2021/10/21/movies/diane-weyermann-dead.html,article,Obits,Movies,,Obituary (Obit)
nyt://article/63147462-fb4e-5423-82bc-029aca104f8e,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Music'), ('subject', 'Movies'), ('subject', 'Theater'), ('persons', 'Bricusse, Leslie'), ('persons', 'Newley, Anthony'), ('persons', 'Davis, Sammy Jr'), ('creative_works', 'Jekyll & Hyde (Play)'), ('creative_works', 'Stop the World - I Want to Get Off (Play)'), ('creative_works', 'Goldfinger (Movie)'), ('creative_works', 'Willy Wonka & the Chocolate Factory (Movie)'), ('creative_works', 'The Candy Man (Song)')]",2021-10-20T22:32:50+0000,https://www.nytimes.com/2021/10/20/theater/leslie-bricusse-dead.html,article,Obits,Theater,,Obituary (Obit)
nyt://article/c5c0f58e-0345-5a9c-a3db-b064f705edee,"[('subject', 'Colleges and Universities'), ('subject', 'Philanthropy'), ('subject', 'Ovarian Cancer'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Social Media'), ('persons', 'Chaudhri, Nadia (1978-2021)'), ('subject', 'Research'), ('organizations', 'Concordia University (Montreal)')]",2021-10-20T18:07:46+0000,https://www.nytimes.com/2021/10/20/health/nadia-chaudhri-dead.html,article,Obits,Health,,Obituary (Obit)
nyt://article/1f1f4818-a3c5-5b3a-b946-2562ed07fa44,"[('subject', 'Native Americans'), ('subject', 'Deaths (Obituaries)'), ('subject', 'United States Politics and Government'), ('persons', 'Old Person, Earl (1929-2021)'), ('organizations', 'Bureau of Indian Affairs'), ('glocations', 'Blackfeet Indian Reservation (Mont)')]",2021-10-20T21:40:08+0000,https://www.nytimes.com/2021/10/20/us/earl-old-person-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/2e60a2a0-f980-55ed-a09e-5b7b5381729c,"[('subject', 'Public Relations and Publicity'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'Ruder-Finn Inc'), ('subject', 'Sculpture'), ('organizations', 'Philip Morris Companies Inc'), ('persons', 'Como, Perry'), ('persons', 'Finn, David (1921-2021)'), ('persons', 'Ruder, Bill (1921-2011)')]",2021-10-19T19:23:54+0000,https://www.nytimes.com/2021/10/19/business/david-finn-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/8708fe35-56c8-5d8b-8685-1204424f31ac,"[('persons', 'Lynn, Betty (1926-2021)'), ('subject', 'Deaths (Obituaries)'), ('creative_works', 'The Andy Griffith Show (TV Program)'), ('subject', 'Television'), ('glocations', 'Mount Airy (NC)'), ('subject', 'Actors and Actresses')]",2021-10-19T17:49:22+0000,https://www.nytimes.com/2021/10/19/arts/television/betty-lynn-dead.html,article,Obits,Arts,Television,Obituary (Obit)
nyt://article/d7f67d13-3819-5149-974e-bfc334aa642c,"[('subject', 'Motorcycles, Motor Bikes and Motorscooters'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Photography'), ('subject', 'Private Equity'), ('subject', 'Mergers, Acquisitions and Divestitures'), ('persons', 'Haas, Robert B')]",2021-10-18T21:51:41+0000,https://www.nytimes.com/2021/10/18/business/robert-haas-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/3b2517e1-d504-52e3-aa21-993c5ae1a0d5,"[('persons', 'Powell, Colin L'), ('subject', 'United States Defense and Military Forces'), ('subject', 'Iraq War (2003-11)'), ('subject', 'United States Politics and Government'), ('subject', 'United States International Relations'), ('subject', 'Persian Gulf War'), ('subject', 'Vietnam War'), ('persons', 'Bush, George W'), ('persons', 'Cheney, Dick'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Coronavirus (2019-nCoV)')]",2021-10-18T12:12:55+0000,https://www.nytimes.com/2021/10/18/us/politics/colin-powell-dead.html,article,Obits,U.S.,Politics,Obituary (Obit)
nyt://article/3e86bf45-159a-58f0-8233-a4b2b7acc584,"[('persons', 'Bergman, Anni (1919-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Psychology and Psychologists'), ('subject', 'Children and Childhood'), ('subject', 'Parenting'), ('subject', 'Autism'), ('creative_works', 'Fifty Shrinks (Book)')]",2021-10-17T17:15:42+0000,https://www.nytimes.com/2021/10/17/science/anni-bergman-dead.html,article,Obits,Science,,Obituary (Obit)
nyt://article/8097a266-dfa0-5b6d-98dd-99db30e69f3a,"[('subject', 'Nuns'), ('subject', 'United States Defense and Military Forces'), ('subject', 'Demonstrations, Protests and Riots'), ('organizations', 'Roman Catholic Church'), ('persons', 'Rice, Megan Gillespie'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Nuclear Weapons'), ('glocations', 'Oak Ridge (Tenn)'), ('subject', 'audio-neutral-informative')]",2021-10-17T19:20:58+0000,https://www.nytimes.com/2021/10/17/obituaries/megan-rice-dead.html,article,Obits,Obituaries,,Biography
nyt://article/04374738-6738-5711-9fe4-a16fbd9f8020,"[('persons', 'Black, Timuel (1918-2021)'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Black People'), ('subject', 'Blacks'), ('subject', 'Race and Ethnicity'), ('subject', 'Civil Rights Movement (1954-68)'), ('subject', 'United States Politics and Government'), ('persons', 'King, Martin Luther Jr'), ('persons', 'Obama, Barack'), ('subject', 'History (Academic Subject)'), ('glocations', 'Chicago (Ill)')]",2021-10-17T16:07:40+0000,https://www.nytimes.com/2021/10/17/us/timuel-black-dead.html,article,Obits,U.S.,,Obituary (Obit)
nyt://article/06711bf8-f9e6-5e94-b86d-907a1ec196ac,"[('persons', 'Goldner, Brian (1963- )'), ('subject', 'Deaths (Obituaries)'), ('organizations', 'Hasbro Inc'), ('organizations', 'Entertainment One Ltd'), ('subject', 'Toys'), ('subject', 'Games'), ('subject', 'Movies'), ('creative_works', 'Transformers (Movie)'), ('subject', 'GI Joe (Doll)')]",2021-10-15T20:25:38+0000,https://www.nytimes.com/2021/10/15/business/brian-goldner-dead.html,article,Obits,Business Day,,Obituary (Obit)
nyt://article/ceca5165-d7e4-545d-9088-758117b6ccf9,"[('subject', 'Advertising and Marketing'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Kennedy, David F (1939-2021)'), ('organizations', 'NIKE Inc'), ('organizations', 'Wieden & Kennedy'), ('persons', 'Wieden, Dan')]",2021-10-15T23:20:48+0000,https://www.nytimes.com/2021/10/15/business/media/david-f-kennedy-dead.html,article,Obits,Business Day,Media,Obituary (Obit)
nyt://article/ebbe9e41-f4d8-5bd8-8885-9cc49f4c8cd2,"[('subject', 'Music'), ('subject', 'Rhythm and Blues (Music)'), ('subject', 'Deaths (Obituaries)'), ('persons', 'Martin, Andrea (1972-2021)')]",2021-10-15T14:59:45+0000,https://www.nytimes.com/2021/10/15/arts/music/andrea-martin-rb-songwriter-dies-at-49.html,article,Obits,Arts,Music,Obituary (Obit)
nyt://article/94e8c432-4437-5522-9aee-5cc5dc61e60e,"[('subject', 'Deaths (Obituaries)'), ('subject', 'Writing and Writers'), ('subject', 'Books and Literature'), ('subject', 'genre-books-childrens'), ('creative_works', 'Hatchet (Book)'), ('creative_works', 'Dogsong (Book)'), ('persons', 'Paulsen, Gary')]",2021-10-15T00:57:00+0000,https://www.nytimes.com/2021/10/14/books/gary-paulsen-dead.html,article,Obits,Books,,Obituary (Obit)
nyt://article/18ce1247-a70e-5dc2-814e-6a7b201b9996,"[('persons', 'Cassell, Eric'), ('subject', 'Deaths (Obituaries)'), ('subject', 'Doctors'), ('subject', 'Ethics and Official Misconduct'), ('subject', 'Death and Dying'), ('organizations', 'Hastings Center'), ('organizations', 'Weill Cornell Medical College')]",2021-10-14T21:35:58+0000,https://www.nytimes.com/2021/10/14/science/eric-cassell-dead.html,article,Obits,Science,,Obituary (Obit)
